"Notes"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"30-34 years"	"30-34"	27	17833	151.4
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"35-39 years"	"35-39"	43	16588	259.2
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"40-44 years"	"40-44"	37	17038	217.2
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"45-49 years"	"45-49"	71	17637	402.6
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"50-54 years"	"50-54"	106	21827	485.6
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"55-59 years"	"55-59"	167	23798	701.7
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"60-64 years "	"60-64"	209	23468	890.6
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"65-69 years"	"65-69"	233	19752	1179.6
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"70-74 years"	"70-74"	300	14238	2107.0
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"75-79 years"	"75-79"	303	9528	3180.1
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"80-84 years"	"80-84"	411	6760	6079.9
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"85-89 years"	"85-89"	397	Not Applicable	Not Applicable
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"90-94 years"	"90-94"	311	Not Applicable	Not Applicable
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"95-99 years"	"95-99"	162	Not Applicable	Not Applicable
	"Colorado"	"08"	"NonCore (non-metro)"	"6"	"100+ years"	"100+"	37	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Central Metro"	"1"	"< 1 year"	"1"	61	9551	638.7
	"Connecticut"	"09"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	18	60132	Unreliable
	"Connecticut"	"09"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	43	58654	73.3
	"Connecticut"	"09"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	56	58393	95.9
	"Connecticut"	"09"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	63	58322	108.0
	"Connecticut"	"09"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	63	53448	117.9
	"Connecticut"	"09"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	100	56982	175.5
	"Connecticut"	"09"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	172	63482	270.9
	"Connecticut"	"09"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	278	69359	400.8
	"Connecticut"	"09"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	370	66007	560.5
	"Connecticut"	"09"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	444	54174	819.6
	"Connecticut"	"09"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	522	43916	1188.6
	"Connecticut"	"09"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	648	31158	2079.7
	"Connecticut"	"09"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	686	22760	3014.1
	"Connecticut"	"09"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	1027	18688	5495.5
	"Connecticut"	"09"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	1344	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	1255	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	567	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Central Metro"	"1"	"100+ years"	"100+"	127	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	12	28188	Unreliable
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	22	17044	129.1
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	20	16885	118.4
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	30	19338	155.1
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	56	23156	241.8
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	83	26117	317.8
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	131	25140	521.1
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	148	20489	722.3
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	201	16750	1200.0
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	213	12259	1737.5
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	258	8014	3219.4
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	327	6045	5409.4
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	406	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	341	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	165	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	33	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Medium Metro"	"3"	"< 1 year"	"1"	101	23185	435.6
	"Connecticut"	"09"	"Medium Metro"	"3"	"1-4 years"	"1-4"	11	96006	Unreliable
	"Connecticut"	"09"	"Medium Metro"	"3"	"15-19 years"	"15-19"	47	154703	30.4
	"Connecticut"	"09"	"Medium Metro"	"3"	"20-24 years"	"20-24"	94	147107	63.9
	"Connecticut"	"09"	"Medium Metro"	"3"	"25-29 years"	"25-29"	116	137462	84.4
	"Connecticut"	"09"	"Medium Metro"	"3"	"30-34 years"	"30-34"	97	135050	71.8
	"Connecticut"	"09"	"Medium Metro"	"3"	"35-39 years"	"35-39"	152	129931	117.0
	"Connecticut"	"09"	"Medium Metro"	"3"	"40-44 years"	"40-44"	231	143150	161.4
	"Connecticut"	"09"	"Medium Metro"	"3"	"45-49 years"	"45-49"	371	160991	230.4
	"Connecticut"	"09"	"Medium Metro"	"3"	"50-54 years"	"50-54"	642	172924	371.3
	"Connecticut"	"09"	"Medium Metro"	"3"	"55-59 years"	"55-59"	828	160687	515.3
	"Connecticut"	"09"	"Medium Metro"	"3"	"60-64 years "	"60-64"	1034	129937	795.8
	"Connecticut"	"09"	"Medium Metro"	"3"	"65-69 years"	"65-69"	1199	104997	1141.9
	"Connecticut"	"09"	"Medium Metro"	"3"	"70-74 years"	"70-74"	1398	76195	1834.8
	"Connecticut"	"09"	"Medium Metro"	"3"	"75-79 years"	"75-79"	1770	53348	3317.8
	"Connecticut"	"09"	"Medium Metro"	"3"	"80-84 years"	"80-84"	2364	42822	5520.5
	"Connecticut"	"09"	"Medium Metro"	"3"	"85-89 years"	"85-89"	3023	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Medium Metro"	"3"	"90-94 years"	"90-94"	2749	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Medium Metro"	"3"	"95-99 years"	"95-99"	1236	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Medium Metro"	"3"	"100+ years"	"100+"	271	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	15	9175	Unreliable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	11	9182	Unreliable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	18	11542	Unreliable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	54	14533	371.6
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	68	16691	407.4
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	85	16773	506.8
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	101	14054	718.7
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	125	11440	1092.7
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	145	8202	1767.9
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	175	5427	3224.6
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	236	4117	5732.3
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	293	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	267	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	121	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	29	Not Applicable	Not Applicable
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	49	6603	742.1
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	16	37926	Unreliable
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	36	39623	90.9
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	50	41267	121.2
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	42	37371	112.4
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	58	33691	172.2
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	68	35598	191.0
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	110	38151	288.3
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	185	41079	450.4
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	265	38827	682.5
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	331	31698	1044.2
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	384	25350	1514.8
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	343	18015	1904.0
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	458	12724	3599.5
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	568	9643	5890.3
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	617	Not Applicable	Not Applicable
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	507	Not Applicable	Not Applicable
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	190	Not Applicable	Not Applicable
	"Delaware"	"10"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	41	Not Applicable	Not Applicable
	"Delaware"	"10"	"Medium Metro"	"3"	"< 1 year"	"1"	12	2319	Unreliable
	"Delaware"	"10"	"Medium Metro"	"3"	"20-24 years"	"20-24"	13	10963	Unreliable
	"Delaware"	"10"	"Medium Metro"	"3"	"25-29 years"	"25-29"	12	11087	Unreliable
	"Delaware"	"10"	"Medium Metro"	"3"	"30-34 years"	"30-34"	17	10965	Unreliable
	"Delaware"	"10"	"Medium Metro"	"3"	"35-39 years"	"35-39"	11	10111	Unreliable
	"Delaware"	"10"	"Medium Metro"	"3"	"40-44 years"	"40-44"	26	11181	232.5
	"Delaware"	"10"	"Medium Metro"	"3"	"45-49 years"	"45-49"	49	12557	390.2
	"Delaware"	"10"	"Medium Metro"	"3"	"50-54 years"	"50-54"	73	14878	490.7
	"Delaware"	"10"	"Medium Metro"	"3"	"55-59 years"	"55-59"	122	15868	768.8
	"Delaware"	"10"	"Medium Metro"	"3"	"60-64 years "	"60-64"	135	17227	783.7
	"Delaware"	"10"	"Medium Metro"	"3"	"65-69 years"	"65-69"	244	17897	1363.4
	"Delaware"	"10"	"Medium Metro"	"3"	"70-74 years"	"70-74"	283	13613	2078.9
	"Delaware"	"10"	"Medium Metro"	"3"	"75-79 years"	"75-79"	312	8884	3511.9
	"Delaware"	"10"	"Medium Metro"	"3"	"80-84 years"	"80-84"	346	5781	5985.1
	"Delaware"	"10"	"Medium Metro"	"3"	"85-89 years"	"85-89"	376	Not Applicable	Not Applicable
	"Delaware"	"10"	"Medium Metro"	"3"	"90-94 years"	"90-94"	242	Not Applicable	Not Applicable
	"Delaware"	"10"	"Medium Metro"	"3"	"95-99 years"	"95-99"	114	Not Applicable	Not Applicable
	"Delaware"	"10"	"Medium Metro"	"3"	"100+ years"	"100+"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Small Metro"	"4"	"< 1 year"	"1"	13	2200	Unreliable
	"Delaware"	"10"	"Small Metro"	"4"	"20-24 years"	"20-24"	11	13393	Unreliable
	"Delaware"	"10"	"Small Metro"	"4"	"25-29 years"	"25-29"	16	12164	Unreliable
	"Delaware"	"10"	"Small Metro"	"4"	"30-34 years"	"30-34"	22	10827	203.2
	"Delaware"	"10"	"Small Metro"	"4"	"35-39 years"	"35-39"	26	9720	267.5
	"Delaware"	"10"	"Small Metro"	"4"	"40-44 years"	"40-44"	28	10140	276.1
	"Delaware"	"10"	"Small Metro"	"4"	"45-49 years"	"45-49"	48	10985	437.0
	"Delaware"	"10"	"Small Metro"	"4"	"50-54 years"	"50-54"	70	11942	586.2
	"Delaware"	"10"	"Small Metro"	"4"	"55-59 years"	"55-59"	105	11060	949.4
	"Delaware"	"10"	"Small Metro"	"4"	"60-64 years "	"60-64"	119	9352	1272.5
	"Delaware"	"10"	"Small Metro"	"4"	"65-69 years"	"65-69"	132	9103	1450.1
	"Delaware"	"10"	"Small Metro"	"4"	"70-74 years"	"70-74"	165	6877	2399.3
	"Delaware"	"10"	"Small Metro"	"4"	"75-79 years"	"75-79"	179	4838	3699.9
	"Delaware"	"10"	"Small Metro"	"4"	"80-84 years"	"80-84"	186	3231	5756.7
	"Delaware"	"10"	"Small Metro"	"4"	"85-89 years"	"85-89"	175	Not Applicable	Not Applicable
	"Delaware"	"10"	"Small Metro"	"4"	"90-94 years"	"90-94"	140	Not Applicable	Not Applicable
	"Delaware"	"10"	"Small Metro"	"4"	"95-99 years"	"95-99"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Small Metro"	"4"	"100+ years"	"100+"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"< 1 year"	"1"	69	9147	754.3
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	11	33747	Unreliable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	15	37589	Unreliable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	40	58531	68.3
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	54	77886	69.3
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	48	72035	66.6
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	81	50796	159.5
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	90	41930	214.6
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	164	37647	435.6
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	269	38977	690.2
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	408	36637	1113.6
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	436	32363	1347.2
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	434	25232	1720.0
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	411	17206	2388.7
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	403	12126	3323.4
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	488	8987	5430.1
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	565	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	463	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	194	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Large Central Metro"	"1"	"100+ years"	"100+"	75	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Central Metro"	"1"	"< 1 year"	"1"	518	84243	614.9
	"Florida"	"12"	"Large Central Metro"	"1"	"1-4 years"	"1-4"	86	336283	25.6
	"Florida"	"12"	"Large Central Metro"	"1"	"5-9 years"	"5-9"	52	417507	12.5
	"Florida"	"12"	"Large Central Metro"	"1"	"10-14 years"	"10-14"	59	411891	14.3
	"Florida"	"12"	"Large Central Metro"	"1"	"15-19 years"	"15-19"	226	426598	53.0
	"Florida"	"12"	"Large Central Metro"	"1"	"20-24 years"	"20-24"	421	502970	83.7
	"Florida"	"12"	"Large Central Metro"	"1"	"25-29 years"	"25-29"	513	531942	96.4
	"Florida"	"12"	"Large Central Metro"	"1"	"30-34 years"	"30-34"	558	495064	112.7
	"Florida"	"12"	"Large Central Metro"	"1"	"35-39 years"	"35-39"	665	460920	144.3
	"Florida"	"12"	"Large Central Metro"	"1"	"40-44 years"	"40-44"	873	490267	178.1
	"Florida"	"12"	"Large Central Metro"	"1"	"45-49 years"	"45-49"	1394	494071	282.1
	"Florida"	"12"	"Large Central Metro"	"1"	"50-54 years"	"50-54"	2383	518005	460.0
	"Florida"	"12"	"Large Central Metro"	"1"	"55-59 years"	"55-59"	3327	460510	722.5
	"Florida"	"12"	"Large Central Metro"	"1"	"60-64 years "	"60-64"	3962	394940	1003.2
	"Florida"	"12"	"Large Central Metro"	"1"	"65-69 years"	"65-69"	4429	331883	1334.5
	"Florida"	"12"	"Large Central Metro"	"1"	"70-74 years"	"70-74"	4976	243402	2044.4
	"Florida"	"12"	"Large Central Metro"	"1"	"75-79 years"	"75-79"	5950	183876	3235.9
	"Florida"	"12"	"Large Central Metro"	"1"	"80-84 years"	"80-84"	7223	136005	5310.8
	"Florida"	"12"	"Large Central Metro"	"1"	"85-89 years"	"85-89"	8189	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Central Metro"	"1"	"90-94 years"	"90-94"	6310	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Central Metro"	"1"	"95-99 years"	"95-99"	2596	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Central Metro"	"1"	"100+ years"	"100+"	610	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Fringe Metro"	"2"	"< 1 year"	"1"	327	58771	556.4
	"Florida"	"12"	"Large Fringe Metro"	"2"	"1-4 years"	"1-4"	78	239696	32.5
	"Florida"	"12"	"Large Fringe Metro"	"2"	"5-9 years"	"5-9"	43	320373	13.4
	"Florida"	"12"	"Large Fringe Metro"	"2"	"10-14 years"	"10-14"	38	334754	11.4
	"Florida"	"12"	"Large Fringe Metro"	"2"	"15-19 years"	"15-19"	125	330557	37.8
	"Florida"	"12"	"Large Fringe Metro"	"2"	"20-24 years"	"20-24"	310	329992	93.9
	"Florida"	"12"	"Large Fringe Metro"	"2"	"25-29 years"	"25-29"	355	339206	104.7
	"Florida"	"12"	"Large Fringe Metro"	"2"	"30-34 years"	"30-34"	395	340387	116.0
	"Florida"	"12"	"Large Fringe Metro"	"2"	"35-39 years"	"35-39"	442	331151	133.5
	"Florida"	"12"	"Large Fringe Metro"	"2"	"40-44 years"	"40-44"	692	364419	189.9
	"Florida"	"12"	"Large Fringe Metro"	"2"	"45-49 years"	"45-49"	1011	379815	266.2
	"Florida"	"12"	"Large Fringe Metro"	"2"	"50-54 years"	"50-54"	1867	407641	458.0
	"Florida"	"12"	"Large Fringe Metro"	"2"	"55-59 years"	"55-59"	2682	376763	711.9
	"Florida"	"12"	"Large Fringe Metro"	"2"	"60-64 years "	"60-64"	3146	330706	951.3
	"Florida"	"12"	"Large Fringe Metro"	"2"	"65-69 years"	"65-69"	3937	309549	1271.9
	"Florida"	"12"	"Large Fringe Metro"	"2"	"70-74 years"	"70-74"	4597	245484	1872.6
	"Florida"	"12"	"Large Fringe Metro"	"2"	"75-79 years"	"75-79"	5233	182568	2866.3
	"Florida"	"12"	"Large Fringe Metro"	"2"	"80-84 years"	"80-84"	6680	138357	4828.1
	"Florida"	"12"	"Large Fringe Metro"	"2"	"85-89 years"	"85-89"	8055	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Fringe Metro"	"2"	"90-94 years"	"90-94"	6621	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Fringe Metro"	"2"	"95-99 years"	"95-99"	2745	Not Applicable	Not Applicable
	"Florida"	"12"	"Large Fringe Metro"	"2"	"100+ years"	"100+"	579	Not Applicable	Not Applicable
	"Florida"	"12"	"Medium Metro"	"3"	"< 1 year"	"1"	351	54086	649.0
	"Florida"	"12"	"Medium Metro"	"3"	"1-4 years"	"1-4"	68	220397	30.9
	"Florida"	"12"	"Medium Metro"	"3"	"5-9 years"	"5-9"	34	293461	11.6
	"Florida"	"12"	"Medium Metro"	"3"	"10-14 years"	"10-14"	36	299149	12.0
	"Florida"	"12"	"Medium Metro"	"3"	"15-19 years"	"15-19"	173	322800	53.6
	"Florida"	"12"	"Medium Metro"	"3"	"20-24 years"	"20-24"	314	379135	82.8
	"Florida"	"12"	"Medium Metro"	"3"	"25-29 years"	"25-29"	365	317927	114.8
	"Florida"	"12"	"Medium Metro"	"3"	"30-34 years"	"30-34"	424	298642	142.0
	"Florida"	"12"	"Medium Metro"	"3"	"35-39 years"	"35-39"	473	278291	170.0
	"Florida"	"12"	"Medium Metro"	"3"	"40-44 years"	"40-44"	705	304264	231.7
	"Florida"	"12"	"Medium Metro"	"3"	"45-49 years"	"45-49"	1128	326205	345.8
	"Florida"	"12"	"Medium Metro"	"3"	"50-54 years"	"50-54"	2143	378089	566.8
	"Florida"	"12"	"Medium Metro"	"3"	"55-59 years"	"55-59"	3166	381147	830.7
	"Florida"	"12"	"Medium Metro"	"3"	"60-64 years "	"60-64"	3947	369759	1067.5
	"Florida"	"12"	"Medium Metro"	"3"	"65-69 years"	"65-69"	4959	377676	1313.0
	"Florida"	"12"	"Medium Metro"	"3"	"70-74 years"	"70-74"	5882	317247	1854.1
	"Florida"	"12"	"Medium Metro"	"3"	"75-79 years"	"75-79"	6810	235301	2894.2
	"Florida"	"12"	"Medium Metro"	"3"	"80-84 years"	"80-84"	8254	166810	4948.1
	"Florida"	"12"	"Medium Metro"	"3"	"85-89 years"	"85-89"	9000	Not Applicable	Not Applicable
	"Florida"	"12"	"Medium Metro"	"3"	"90-94 years"	"90-94"	7059	Not Applicable	Not Applicable
	"Florida"	"12"	"Medium Metro"	"3"	"95-99 years"	"95-99"	2600	Not Applicable	Not Applicable
	"Florida"	"12"	"Medium Metro"	"3"	"100+ years"	"100+"	541	Not Applicable	Not Applicable
	"Florida"	"12"	"Small Metro"	"4"	"< 1 year"	"1"	79	10572	747.3
	"Florida"	"12"	"Small Metro"	"4"	"1-4 years"	"1-4"	12	41291	Unreliable
	"Florida"	"12"	"Small Metro"	"4"	"15-19 years"	"15-19"	28	52608	53.2
	"Florida"	"12"	"Small Metro"	"4"	"20-24 years"	"20-24"	55	59115	93.0
	"Florida"	"12"	"Small Metro"	"4"	"25-29 years"	"25-29"	61	60870	100.2
	"Florida"	"12"	"Small Metro"	"4"	"30-34 years"	"30-34"	89	57100	155.9
	"Florida"	"12"	"Small Metro"	"4"	"35-39 years"	"35-39"	100	51538	194.0
	"Florida"	"12"	"Small Metro"	"4"	"40-44 years"	"40-44"	169	56036	301.6
	"Florida"	"12"	"Small Metro"	"4"	"45-49 years"	"45-49"	306	61685	496.1
	"Florida"	"12"	"Small Metro"	"4"	"50-54 years"	"50-54"	525	75300	697.2
	"Florida"	"12"	"Small Metro"	"4"	"55-59 years"	"55-59"	721	79002	912.6
	"Florida"	"12"	"Small Metro"	"4"	"60-64 years "	"60-64"	886	84138	1053.0
	"Florida"	"12"	"Small Metro"	"4"	"65-69 years"	"65-69"	1177	96211	1223.4
	"Florida"	"12"	"Small Metro"	"4"	"70-74 years"	"70-74"	1537	84564	1817.6
	"Florida"	"12"	"Small Metro"	"4"	"75-79 years"	"75-79"	1865	62201	2998.3
	"Florida"	"12"	"Small Metro"	"4"	"80-84 years"	"80-84"	2107	41692	5053.7
	"Florida"	"12"	"Small Metro"	"4"	"85-89 years"	"85-89"	2276	Not Applicable	Not Applicable
	"Florida"	"12"	"Small Metro"	"4"	"90-94 years"	"90-94"	1648	Not Applicable	Not Applicable
	"Florida"	"12"	"Small Metro"	"4"	"95-99 years"	"95-99"	631	Not Applicable	Not Applicable
	"Florida"	"12"	"Small Metro"	"4"	"100+ years"	"100+"	113	Not Applicable	Not Applicable
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"< 1 year"	"1"	32	4160	769.2
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"15-19 years"	"15-19"	15	20535	Unreliable
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"20-24 years"	"20-24"	21	23006	91.3
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"25-29 years"	"25-29"	20	23256	86.0
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"30-34 years"	"30-34"	31	21767	142.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"35-39 years"	"35-39"	38	20175	188.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"40-44 years"	"40-44"	55	21703	253.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"45-49 years"	"45-49"	91	22565	403.3
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"50-54 years"	"50-54"	165	25929	636.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"55-59 years"	"55-59"	255	25775	989.3
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"60-64 years "	"60-64"	353	23366	1510.7
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"65-69 years"	"65-69"	375	21598	1736.3
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"70-74 years"	"70-74"	413	16985	2431.6
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"75-79 years"	"75-79"	450	11970	3759.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"80-84 years"	"80-84"	440	7794	5645.4
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"85-89 years"	"85-89"	437	Not Applicable	Not Applicable
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"90-94 years"	"90-94"	317	Not Applicable	Not Applicable
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"95-99 years"	"95-99"	127	Not Applicable	Not Applicable
	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	"100+ years"	"100+"	24	Not Applicable	Not Applicable
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"< 1 year"	"1"	26	3422	759.8
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"15-19 years"	"15-19"	13	18432	Unreliable
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"20-24 years"	"20-24"	12	22671	Unreliable
	"Florida"	"12"	"NonCore (non-metro)"	"6"	"25-29 years"	"25-29"	24	23519	102.0
