"eis","SCC","County","FIPS","Name","NAICS","State","Lat","Long","NH3","NOx","PM25","SO2","VOC","eff_height","ap3.assignment","easiur.assignment"
12938611,20200102,"Multiple (portable facilities)",8777,"PRECISION EXCAVATING, INC. - EL JAY 1145",212321,"CO",NA,NA,0,1.0965,0.003777,0.072106,0.087024,NA,NA,NA
12938811,20200102,"Multiple (portable facilities)",8777,"WESTERN GRAVEL, INC. - POWERSCREEN",212321,"CO",NA,NA,0,3.09,0.236867,0.2,0.26,NA,NA,NA
12939511,30501101,"Multiple (portable facilities)",8777,"ALLIED DEMOLITION INC - ROCK CRUSHER",327320,"CO",NA,NA,0,0,0.03827,0,0,NA,NA,NA
12939711,30502501,"Multiple (portable facilities)",8777,"RESOURCE MANAGEMENT CO., INC.",333912,"CO",NA,NA,0,1.3,0.231618,0,0,NA,NA,NA
12939911,20200102,"Multiple (portable facilities)",8777,"CNC DIRT MOVERS INC.",212321,"CO",NA,NA,0,14.75,1.22618,0.98,1.19,NA,NA,NA
12940111,30502006,"Multiple (portable facilities)",8777,"EVERIST MATERIALS - PORT JCI 6X20 SCREEN",212321,"CO",NA,NA,0,0,0.009647,0,0,NA,NA,NA
12940211,30502001,"Multiple (portable facilities)",8777,"EVERIST MATERIALS - PORT NORBERG CRUSHER",212321,"CO",NA,NA,0,0,0.008942,0,0,NA,NA,NA
12940411,20200102,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC",212321,"CO",NA,NA,0,8.2,0.57,0.006,0.7,0,"Low","Area"
12940711,30502002,"Multiple (portable facilities)",8777,"WARD CONSTRUCTION, LLC",212321,"CO",NA,NA,0,0,0.000323,0,0,NA,NA,NA
12940811,30502002,"Multiple (portable facilities)",8777,"ROBINS CONSTRUCTION - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.000287,0,0,0,"Low","Area"
12940911,30502002,"Multiple (portable facilities)",8777,"ROBINS CONSTRUCTION - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,8e-05,0,0,0,"Low","Area"
12941011,20200401,"Multiple (portable facilities)",8777,"HALL IRWIN CONST CO - SPEC PROD BLENDING",212321,"CO",NA,NA,0,4.41,0.317157,0.29,0.36,0,"Low","Area"
12941511,30502002,"Multiple (portable facilities)",8777,"ALPINE DEMOLITION",212321,"CO",NA,NA,0,0,0.054375,0,0,NA,NA,NA
12941611,30502001,"Multiple (portable facilities)",8777,"ALPINE DEMOLITION",212321,"CO",NA,NA,0,0,0.069375,0,0,0,"Low","Area"
12942211,30502002,"Multiple (portable facilities)",8777,"KIRKLAND CONST - SCREEN",212321,"CO",NA,NA,0,0,0.00609,0,0,0,"Low","Area"
12943211,30502001,"Multiple (portable facilities)",8777,"MOORES MINING, LLC- SCREEN",212321,"CO",NA,NA,0,0,0.0021,0,0,NA,NA,NA
12943711,30502001,"Multiple (portable facilities)",8777,"WHITEWATER BUILDING MATLS - CRUSHER",212321,"CO",NA,NA,0,0,0.009667,0,0,0,"Low","Area"
12943811,30502002,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO - RALSTON QUARRY",212321,"CO",NA,NA,0,0,0.003498,0,0,0,"Low","Area"
12944211,30502002,"Multiple (portable facilities)",8777,"MOORES MINING, LLC- SCREEN",212321,"CO",NA,NA,0,0,2.4e-05,0,0,0,"Low","Area"
12944311,30502001,"Multiple (portable facilities)",8777,"MOORES MINING, LLC- JAW CRUSHER",212321,"CO",NA,NA,0,0,0.001048,0,0,NA,NA,NA
12946311,30502001,"Multiple (portable facilities)",8777,"HCP CONSTRUCTORS - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.007048,0,0,NA,NA,NA
12946411,20200102,"Multiple (portable facilities)",8777,"DILLON CONSTRUCTION",212321,"CO",NA,NA,0,6.0417,0.434312,0.397,0,0,"Low","Area"
12946511,30502001,"Multiple (portable facilities)",8777,"DILLON CONSTRUCTION",212321,"CO",NA,NA,0,0,0.006912,0,0,NA,NA,NA
12947311,20200102,"Multiple (portable facilities)",8777,"RENEWABLE FIBERS INC",423930,"CO",NA,NA,0,9.8,0.656941,0.6325,0.15825,0,"Low","Area"
12947411,30502002,"Multiple (portable facilities)",8777,"COLORADO CRUSHING, INC. - FAB TECH 380",212321,"CO",NA,NA,0,0,0.003697,0,0,NA,NA,NA
12947511,30502002,"Multiple (portable facilities)",8777,"ELK CREEK SAND & GRAVEL",212321,"CO",NA,NA,0,0,0.00645,0,0,NA,NA,NA
12947611,30502001,"Multiple (portable facilities)",8777,"MOORES MINING, LLC- SCRN & CONE",212321,"CO",NA,NA,0,0,0.002189,0,0,0,"Low","Area"
12947711,20200401,"Multiple (portable facilities)",8777,"MOORES MINING, LLC- GEN SET",212321,"CO",NA,NA,0,3.02,0.191177,0,0.25,0,"Low","Area"
12948111,30502002,"Multiple (portable facilities)",8777,"CONNELL RESOURCES - SCREEN #981",212321,"CO",NA,NA,0,0,0.01225,0,0,0,"Low","Area"
12948211,30502001,"Multiple (portable facilities)",8777,"CONNELL RESOURCES - CRUSHER #982",212321,"CO",NA,NA,0,0,0.007776,0,0,NA,NA,NA
12949311,30900198,"Multiple (portable facilities)",8777,"ZARCO EQUIPMENT INC.",237310,"CO",NA,NA,0,0,0.21,0,0,NA,NA,NA
12949411,30502510,"Multiple (portable facilities)",8777,"BESTWAY CONCRETE- PORTABLE CRUSHER",212321,"CO",NA,NA,0,0,0.009624,0,0,NA,NA,NA
12949611,30502511,"Multiple (portable facilities)",8777,"CONNELL RESOURCES",212321,"CO",NA,NA,0,0,0.033117,0,0,0,"Low","Area"
12950011,20200401,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC-PORT. CRUSHER",212321,"CO",NA,NA,0,1.38798,0.012708,0.276366,0.025463,0,"Low","Area"
12950111,30502002,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER 46173",212321,"CO",NA,NA,0,0,0.069375,0,0,NA,NA,NA
12951211,30502002,"Multiple (portable facilities)",8777,"LG EVERIST INC DBA ANDESITE ROCK COMPANY",212321,"CO",NA,NA,0,0,0.025813,0,0,0,"Low","Area"
12951311,30502002,"Multiple (portable facilities)",8777,"LG EVERIST INC - PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.0165,0,0,0,"Low","Area"
12951411,30502511,"Multiple (portable facilities)",8777,"COLORADO SPRINGS, STREET DIV - SCREEN",212321,"CO",NA,NA,0,0,0.011653,0,0,NA,NA,NA
12951711,30502001,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - SCREEN 28605",212321,"CO",NA,NA,0,0,0.0405,0,0,0,"Low","Area"
12952011,20200102,"Multiple (portable facilities)",8777,"M.A. CONCRETE CONSTRUCTION - PORT. GEN",212321,"CO",NA,NA,0,12.09,0.809,0.01305,0.9396,0,"Low","Area"
12952211,20200401,"Multiple (portable facilities)",8777,"PREMIER PAVING - METSO CRUSHER",212321,"CO",NA,NA,0,9.72,0.83198,0,0.790004,0,"Low","Area"
12952311,30502003,"Multiple (portable facilities)",8777,"RECYCLED MATERIALS CO-PORT SCREEN",212321,"CO",NA,NA,0,0,0.067169,0,0,0,"Low","Area"
12952411,20200102,"Multiple (portable facilities)",8777,"FLAG RESOURCES, INC",212321,"CO",NA,NA,0,1.89875,0.13475,0.125562,0,0,"Low","Area"
12952511,20200102,"Multiple (portable facilities)",8777,"FLAG RESOURCES, INC-PORT GENERATOR",212321,"CO",NA,NA,0,1.6275,0.1155,0.107625,0.13199,0,"Low","Area"
12953111,30502002,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER 52697",212321,"CO",NA,NA,0,0,0.022417,0,0,0,"Low","Area"
12953211,30502001,"Multiple (portable facilities)",8777,"PETE LIEN & SONS-PORTABLE SCREEN",212321,"CO",NA,NA,0,0,0.009396,0,0,NA,NA,NA
12953311,30502001,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.011822,0,0,NA,NA,NA
12953411,30501199,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONSTRUCTION",238110,"CO",NA,NA,0,0,0.045382,0,0,0,"Low","Area"
12953511,20200101,"Multiple (portable facilities)",8777,"VARRA COMPANIES INC-PORT GENSET 500 KW",212321,"CO",NA,NA,0,9.06,0.597656,0.5955,0,0,"Low","Area"
12953611,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONSTRUCTION",327320,"CO",NA,NA,0,0,1.761719,0,0,0,"Low","Area"
12954011,20200401,"Multiple (portable facilities)",8777,"PELINO INC.",212321,"CO",NA,NA,0,3.53,0.298337,0.23,0.29,0,"Low","Area"
12954511,30502002,"Multiple (portable facilities)",8777,"COLORADO CRUSHING - CEDARAPIDS SCREEN",212321,"CO",NA,NA,0,0,0.007613,0,0,0,"Low","Area"
12954711,30502511,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.-PORTABLE GRIZZLEY SCRE",212321,"CO",NA,NA,0,0,0.038382,0,0,NA,NA,NA
12954811,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,26.1,1.77794,1.73,2.12,0,"Low","Area"
12954911,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,22.05,1.49118,1.46,1.79,0,"Low","Area"
12955011,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,20.06,1.35735,1.33,1.62,0,"Low","Area"
12955111,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",212321,"CO",NA,NA,0,2.82485,0.073408,0.521527,0.168559,0,"Low","Area"
12955211,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",212321,"CO",NA,NA,0,6.67979,0.132323,1.13505,0.181413,0,"Low","Area"
12955311,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",212321,"CO",NA,NA,0,2.19325,0.144612,0.594628,0.153021,0,"Low","Area"
12955411,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,26.1414,1.77794,1.73,2.12,0,"Low","Area"
12955511,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,22.05,1.49118,1.46,1.79,0,"Low","Area"
12955611,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",212321,"CO",NA,NA,0,3.12657,0.079552,0.577231,0.186562,0,"Low","Area"
12955711,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",212321,"CO",NA,NA,0,5.18564,0.00782029,0.881162,0.140834,0,"Low","Area"
12955811,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED COMPANIES",327320,"CO",NA,NA,0,15.77,1.07059,1.04,1.28,0,"Low","Area"
12956311,30502004,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.007721,0,0,NA,NA,NA
12956411,30502001,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - CRUSHER 52523",212321,"CO",NA,NA,0,0,0.017409,0,0,0,"Low","Area"
12956511,30502001,"Multiple (portable facilities)",8777,"WILLIAMS CONSTRUCTION",212319,"CO",NA,NA,0,0,0.004213,0,0,NA,NA,NA
12956811,30502001,"Multiple (portable facilities)",8777,"MOUNTAIN PARK CONCRETE INC",212321,"CO",NA,NA,0,0,0.000842,0,0,NA,NA,NA
12957011,20200101,"Multiple (portable facilities)",8777,"HUERFANO COUNTY GOVERNMENT-PORT EQUIP",212321,"CO",NA,NA,0,6.77,2.912698,0.447,0.539,NA,NA,NA
12957311,30502015,"Multiple (portable facilities)",8777,"OGLEBAY NORTON INDUSTRIAL SANDS, INC.",212321,"CO",NA,NA,0,0,0.179412,0,0,NA,NA,NA
12957411,30502002,"Multiple (portable facilities)",8777,"FLAG RESOURCES, INC",212321,"CO",NA,NA,0,0,0.000457,0,0,0,"Low","Area"
12957611,20300101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY - GENERATOR 72-24",327320,"CO",NA,NA,0,7.55212,0.530875,0.496625,0,0,"Low","Area"
12957711,20300101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY - GENERATOR 72-29",327320,"CO",NA,NA,0,7.55212,0.530875,0.496625,0,0,"Low","Area"
12957811,20200401,"Multiple (portable facilities)",8777,"CASTLE ROCK CONSTRUCTION CO. OF COLO. LL",327320,"CO",NA,NA,0,6.0417,0.9057,0.3973,0.44881,0,"Low","Area"
12958111,20300101,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO.",212321,"CO",NA,NA,0,6.45,0.008998,0.0031,0.003795,0,"Low","Area"
12958311,20200401,"Multiple (portable facilities)",8777,"TONY J BELTRAMO & SONS INC",212321,"CO",NA,NA,0,3.32902,0.231591,0.222296,0.271093,NA,NA,NA
12959711,30501101,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.-PORTABLE CONCRETE",327320,"CO",NA,NA,0,0,0.069338,0,0,NA,NA,NA
12959811,30502511,"Multiple (portable facilities)",8777,"ACA PRODUCTS INC.",212321,"CO",NA,NA,0,0,0.032353,0,0,NA,NA,NA
12960711,20300101,"Multiple (portable facilities)",8777,"CNC DIRT MOVERS INC.",212321,"CO",NA,NA,0,14.89,1.063589,0.98,1.21,0,"Low","Area"
12960911,30502510,"Multiple (portable facilities)",8777,"NEILS EXCAVATION - DUPL PROCESSING PLANT",212321,"CO",NA,NA,0,0.7,0.088235,0.1,0,0,"Low","Area"
12961411,20200401,"Multiple (portable facilities)",8777,"WILLITS COMPANY, INC.",212321,"CO",NA,NA,0,4.27,0.286765,0.28,0.35,0,"Low","Area"
12962811,30501101,"Multiple (portable facilities)",8777,"PINE BLUFF GRAVEL & EXCAVATING",212321,"CO",NA,NA,0,0,4.159177,0,0,0,"Low","Area"
12963411,30501101,"Multiple (portable facilities)",8777,"SIMON CONTRACTORS-PORTABLE BATCH PLANT",327320,"CO",NA,NA,0,0,0.682353,0,0,0,"Low","Area"
12963511,20200101,"Multiple (portable facilities)",8777,"C & J GRAVEL PRODUCTS,INC",212321,"CO",NA,NA,0,3,0.216375,0.2,0.24,0,"Low","Area"
12963711,30502503,"Multiple (portable facilities)",8777,"PIONEER SAND CO INC - HARDSCRABBLE PIT",212321,"CO",NA,NA,0,0,0.028415,0,0,NA,NA,NA
12963811,30501101,"Multiple (portable facilities)",8777,"ZAK DIRT - PORTABLE BATCH PLANT",327390,"CO",NA,NA,0,0,2.992081,0,0,0,"Low","Area"
12963911,30502599,"Multiple (portable facilities)",8777,"RECYCLED MATERIALS COMPANY INC",212319,"CO",NA,NA,0,0,0.123162,0,0,NA,NA,NA
12964011,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE DBA 4 CORNERS MTRLS - CSP#04",212321,"CO",NA,NA,0,13.1,0.563233,0,0,NA,NA,NA
12964211,30502503,"Multiple (portable facilities)",8777,"SKY UTE SAND & GRAVEL-PORT. EQUIP",212321,"CO",NA,NA,0,0,0.109382,0,0,NA,NA,NA
12964311,20200102,"Multiple (portable facilities)",8777,"FOUR CORNERS MTRLS - PORT. GENSET 21.815",212321,"CO",NA,NA,0,4.1359,0.037731,0.001149,0.057356,0,"Low","Area"
12964511,20200102,"Multiple (portable facilities)",8777,".SKY UTE SAND & GRAVEL-PORT GENSET",212321,"CO",NA,NA,0,5.20836,0.407492,0.133548,0.75677,0,"Low","Area"
12964811,20200102,"Multiple (portable facilities)",8777,"WILLIAMS CONSTRUCTION-PORT GENSET",236210,"CO",NA,NA,0,8.95,0.08,0.21,1.28,0,"Low","Area"
12965111,20200401,"Multiple (portable facilities)",8777,"SKY UTE SAND & GRAVEL - RIP RAP PLANT",212321,"CO",NA,NA,0,9.52,0.667092,0.63,0.77,0,"Low","Area"
12965211,20300101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONST- 72-21",237310,"CO",NA,NA,0,4.9,0.05,0,0,0,"Low","Area"
12966311,30502510,"Multiple (portable facilities)",8777,"KIRKLAND CONSTRUCTION-PORT JAW CRUSHER",212321,"CO",NA,NA,0,0,0.020588,0,0,NA,NA,NA
12966411,20200101,"Multiple (portable facilities)",8777,"KIRKLAND CONSTRUCTION- PORT. GENERATOR",236116,"CO",NA,NA,0,12.9,0.703125,0,1.87,0,"Low","Area"
12966711,20200102,"Multiple (portable facilities)",8777,"APC SOUTHERN CONSTRUCTION",212321,"CO",NA,NA,0,25.24,3.277477,0.67,1.14,0,"Low","Area"
12966811,30500252,"Multiple (portable facilities)",8777,"ELAM CONST-PORTABLE ASPHALT PLANT",237310,"CO",NA,NA,0,8.58,7.86,9.65,4,0,"Low","Area"
12966911,30501101,"Multiple (portable facilities)",8777,"DICK CASEY CONCRETE CO - PORT CONCRETE P",327320,"CO",NA,NA,0,0,0.84136,0,0,NA,NA,NA
12967011,20300101,"Multiple (portable facilities)",8777,"WEBER SAND & GRAVEL",212321,"CO",NA,NA,0,7.11,0.008471,0,1.03,NA,NA,NA
12967111,20200102,"Multiple (portable facilities)",8777,"WEBER SAND & GRAVEL",212321,"CO",NA,NA,0,0.1207,0.007724,0,5.4e-05,NA,NA,NA
12967711,30502006,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.055311,0,0,0,"Low","Area"
12967811,30502002,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.00609,0,0,0,"Low","Area"
12967911,30502001,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.008426,0,0,0,"Low","Area"
12968011,30502002,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.00609,0,0,0,"Low","Area"
12968111,30500499,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.157553,0,0,0,"Low","Area"
12968211,30502006,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,0,0.008426,0,0,NA,NA,NA
12968311,20200401,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,52.81,0.669118,0,0.3,0,"Low","Area"
12968411,20200401,"Multiple (portable facilities)",8777,"FISHER SAND & GRAVEL CO. - P-2",212321,"CO",NA,NA,0,26.85,3.01103,0,3.59,0,"Low","Area"
12968811,20200101,"Multiple (portable facilities)",8777,"ASPHALT CONSTRUCTORS INC - UNIT #2035",212321,"CO",NA,NA,0,0.12986,0.009206,0.008479,0.009439,0,"Low","Area"
12969211,20200101,"Multiple (portable facilities)",8777,"GRAND JUNCTION PIPE & SUPPLY-CRUSHER #3",212321,"CO",NA,NA,0,13.3786,0.940711,0.6645,1.09244,NA,NA,NA
12969611,30502510,"Multiple (portable facilities)",8777,"M. A. CONCRETE CONSTR- PORT. CRUSHER",212321,"CO",NA,NA,0,0,0.010882,0,0,NA,NA,NA
12969711,30502510,"Multiple (portable facilities)",8777,"GRAND COUNTY ROAD & BRIDGE-PORT CRUSH",212321,"CO",NA,NA,0,5.48,0.28,0.003,0.154,NA,NA,NA
12969911,20200102,"Multiple (portable facilities)",8777,"BLACK CANYON AGG-PORT CRUSH SPREAD #2",212321,"CO",NA,NA,0,19.97,1.223529,0.880025,1.259,0,"Low","Area"
12970211,20200102,"Multiple (portable facilities)",8777,"COLORADO GRAVEL PRODUCTS INC.",212321,"CO",NA,NA,0,0.71,0.93,0.01,0.06,NA,NA,NA
12970311,30501114,"Multiple (portable facilities)",8777,"EVERIST MATERIALS- PORTABLE CONCRETE",327320,"CO",NA,NA,0,0,0.852941,0,0,NA,NA,NA
12970611,30502511,"Multiple (portable facilities)",8777,"GRAND JUNCTION PIPE & SUPPLY",212321,"CO",NA,NA,0,0,0.05,0,0,NA,NA,NA
12971311,30502510,"Multiple (portable facilities)",8777,"COLORADO CRUSHING, INC. - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.232353,0,0,NA,NA,NA
12971611,20200102,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC - PORT CRUSHER",212321,"CO",NA,NA,0,2.04556,0.669596,0.0518,0.295556,0,"Low","Area"
12971711,20200102,"Multiple (portable facilities)",8777,"EVERIST MATERIALS, LLC - PORT CRUSHER",212321,"CO",NA,NA,0,0.39,0.425694,0.07,0.39,0,"Low","Area"
12972011,30502501,"Multiple (portable facilities)",8777,"CONNELL RES- FABTEC CONE CRUSHER",212321,"CO",NA,NA,0,0,0.185038,0,0,0,"Low","Area"
12972211,30501113,"Multiple (portable facilities)",8777,"PORT-A-POUR-PORTABLE CONCRETE PLANT",327320,"CO",NA,NA,0,0,0.911765,0,0,NA,NA,NA
12972811,20200401,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES -GENERATOR MORRISON",212321,"CO",NA,NA,0,2.77783,0.075868,0.39739,0.26456,0,"Low","Area"
12973411,30502002,"Multiple (portable facilities)",8777,"NEILS EXCAVATION - PORTABLE SCREENING",212321,"CO",NA,NA,0,0,0.000403,0,0,NA,NA,NA
12973511,20200102,"Multiple (portable facilities)",8777,"A & S CONSTRUCTION CO - PORT CRUSHER #1",212321,"CO",NA,NA,0,6.576,0.225074,0.003114,0.18495,0,"Low","Area"
12973811,20200401,"Multiple (portable facilities)",8777,"CASTLE CONCRETE CO",327320,"CO",NA,NA,0,0.195622,1.056437,0.00463,0.028351,0,"Low","Area"
12974011,20200102,"Multiple (portable facilities)",8777,"GRAND COUNTY ROAD - FINLAY SCREEN PLANT",212321,"CO",NA,NA,0,0.3,0.01805,0.01,0.04,0,"Low","Area"
12974911,20200102,"Multiple (portable facilities)",8777,"ARS INC. CRUSHING - PORT FINTEC CRUSHER",212321,"CO",NA,NA,0,0.139865,0.000161,0.009211,0,0,"Low","Area"
12975511,30502701,"Multiple (portable facilities)",8777,"KILLION SUPPLY - PORTABLE EAGLE CRUSHER",327390,"CO",NA,NA,0,3.05,0.491177,0.07,0.45,NA,NA,NA
12975711,20200401,"Multiple (portable facilities)",8777,"PRECISION EXCAVATING, INC. - 2007 FINTEC",212312,"CO",NA,NA,0,12.474,1.501353,0,1.806,0,"Low","Area"
12975911,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976011,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976111,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976211,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976311,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA - UNIT # 4040102",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976511,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12976711,20200102,"Multiple (portable facilities)",8777,"MARTIN MARIETTA MTRLS - GENERATOR",212321,"CO",NA,NA,0,10.95,0.17,1.035,0.3425,0,"Low","Area"
12977111,20200102,"Multiple (portable facilities)",8777,"C & J GRAVEL PROD-PORT CRUSH & SCREEN #1",212321,"CO",NA,NA,0,4.42,0.585515,0.072,0.42,0,"Low","Area"
12977211,20200102,"Multiple (portable facilities)",8777,"C & J GRAVEL PROD-PORT CRUSH & SCN #2",212321,"CO",NA,NA,0,2.81775,0.680588,0.0459,0.26775,0,"Low","Area"
12977311,20200101,"Multiple (portable facilities)",8777,"ASPHALT SPEC-PORT RECYCLING PLANT",324121,"CO",NA,NA,0,5.43753,0.034537,0.35757,0,NA,NA,NA
12977411,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORT ENG-01",211111,"CO",NA,NA,0,20.71,0.42935,0.025761,6.09,0,"Low","Area"
12977511,20200254,"Multiple (portable facilities)",8777,"BARGATH LLC - WILLIAMS PORT ENG-02",211111,"CO",NA,NA,0,22,0.4563,0.027378,6.5,0,"Low","Area"
12977811,30502510,"Multiple (portable facilities)",8777,"STONE SAND & GRAVEL- UNITS #25-1, 25-3",212321,"CO",NA,NA,0,14.923,0.819118,0.981,1.218,0,"Low","Area"
12978411,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 JAW CRUSHER",212321,"CO",NA,NA,0,4.94958,0.302937,0.708006,0,0,"Low","Area"
12978511,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-10 SCREEN",212321,"CO",NA,NA,0,7.07386,0.430634,0.840767,0,0,"Low","Area"
12979911,20200401,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO.",212321,"CO",NA,NA,0,0.9975,0.079438,0,0.1435,0,"Low","Area"
12980011,20200104,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 SCREEN",212321,"CO",NA,NA,0,7.07386,0.43108,0.840767,0,0,"Low","Area"
12980111,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-9 CONE CRUSHER",212321,"CO",NA,NA,0,7.07386,0.438016,0.840767,0,0,"Low","Area"
12980211,20200401,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP - CR-10 CONE CRUSHER",212321,"CO",NA,NA,0,7.089,0.173476,0,0.061039,0,"Low","Area"
12980811,30501101,"Multiple (portable facilities)",8777,"BESTWAY CONCRETE CO",327320,"CO",NA,NA,0,0,2.911766,0,0,NA,NA,NA
12981011,20200102,"Multiple (portable facilities)",8777,"DIRT GUYS LLC - PORT SCREEN",212321,"CO",NA,NA,0,0.124,0.011155,0.00558,0.01705,NA,NA,NA
12981111,20200102,"Multiple (portable facilities)",8777,"3B ENTERPRISES - CRUSHER 1",212321,"CO",NA,NA,0,4.905,0.28845,0.108,0.72,0,"Low","Area"
12981411,20200102,"Multiple (portable facilities)",8777,"LANGSTON CONCRETE-PORT. CRUSHER/SCREEN",212321,"CO",NA,NA,0,0.958593,0.808777,0.05148,0.241621,0,"Low","Area"
12981611,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY - PORT CONCRETE PLAN",212321,"CO",NA,NA,0,0,0.285303,0,0,0,"Low","Area"
12982311,30502001,"Multiple (portable facilities)",8777,"BRANNAN SAND & GRAVEL - PORT CRUSHER",212321,"CO",NA,NA,0,9.6,0.033588,0.63,0.78,0,"Low","Area"
12982611,30502001,"Multiple (portable facilities)",8777,"COULSON EXCAVATING- PORT IMPACT CRUSHER",212321,"CO",NA,NA,0,0,0.05598,0,0,0,"Low","Area"
12982711,20200401,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORTABLE GENERATOR",212321,"CO",NA,NA,0,10.112,0.550588,0.2304,0.1408,0,"Low","Area"
12982811,30502001,"Multiple (portable facilities)",8777,"COULSON EXCAVATING - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.0387,0,0,0,"Low","Area"
