"eis","SCC","County","FIPS","Name","NAICS","State","Lat","Long","NH3","NOx","PM25","SO2","VOC","eff_height","ap3.assignment","easiur.assignment"
12887511,30502511,"Multiple (portable facilities)",8777,"KAGAN & SON LLC",327320,"CO",NA,NA,0,0,1.10294,0,0,0,"Low","Area"
12887611,20200102,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC",212321,"CO",NA,NA,0,6.25779,0.43989,0.41151,0.49665,NA,NA,NA
12887711,30501101,"Multiple (portable facilities)",8777,"INTERSTATE HIGHWAY CONSTRUCTION INC",237310,"CO",NA,NA,0,0,1.714702,0,0,NA,NA,NA
12887811,30502002,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MATERIALS & ASPHALT INC",212321,"CO",NA,NA,0,0,0.00926471,0,0,NA,NA,NA
12887911,30502511,"Multiple (portable facilities)",8777,"ANDESITE ROCK COMPANY",212321,"CO",NA,NA,0,0,0.0926471,0,0,NA,NA,NA
12888011,30502511,"Multiple (portable facilities)",8777,"KIEWIT WESTERN CO",212321,"CO",NA,NA,0,0,0.0039706,0,0,NA,NA,NA
12888111,20100102,"Multiple (portable facilities)",8777,"EDWARD C LEVY CO DBA SCHMIDT CONST CO",212321,"CO",NA,NA,0,0.7035,0.1715293,0.0468,0.04815,NA,NA,NA
12888211,20200102,"Multiple (portable facilities)",8777,"EDWARD C LEVY CO DBA SCHMIDT CONST CO",212321,"CO",NA,NA,0,7.4088,0.5208,0.4872,0.588,NA,NA,NA
12888311,30502510,"Multiple (portable facilities)",8777,"EDWARD C LEVY DBA SCHMIDT CONSTRUCTION",212321,"CO",NA,NA,0,0,0.0912471,0,0,NA,NA,NA
12888411,30502002,"Multiple (portable facilities)",8777,"EDWARD C LEVY DBA SCHMIDT CONSTRUCTION",212321,"CO",NA,NA,0,0,0.0966176,0,0,NA,NA,NA
12888511,30502001,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.0713236,0,0,NA,NA,NA
12888611,30502510,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.09375,0,0,NA,NA,NA
12888711,30502510,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC.",212321,"CO",NA,NA,0,0,0.080375,0,0,NA,NA,NA
12888811,20200202,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC",237310,"CO",NA,NA,0,12.8095,0.9097,0.8503,0.9702,NA,NA,NA
12888911,20200102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP DBA UNITED CO OF MESA",212321,"CO",NA,NA,0,14.6,0.8070814,0.3,1.0272,NA,NA,NA
12889011,30502001,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.0713236,0,0,NA,NA,NA
12889111,30500201,"Multiple (portable facilities)",8777,"KIEWIT WESTERN COMPANY",237310,"CO",NA,NA,0,0,0.01930383,0,0,NA,NA,NA
12889211,30502511,"Multiple (portable facilities)",8777,"KIEWIT WESTERN",212321,"CO",NA,NA,0,0,0.0555882,0,0,NA,NA,NA
12889311,30502002,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC",212321,"CO",NA,NA,0,0,0.0214941,0,0,NA,NA,NA
12889411,20200102,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC",237310,"CO",NA,NA,0,6.8,0.352,0.3542,0.6,0,"Low","Area"
12889511,20200102,"Multiple (portable facilities)",8777,"CONNELL RESOURCES INC",237310,"CO",NA,NA,0,7,0.36,0.351,0.6,NA,NA,NA
12889611,20200401,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO (CRUSHER #2)",212321,"CO",NA,NA,0,13.66,0.43559567,0.23,0.37,NA,NA,NA
12889711,20200401,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO (CRUSHER #6)",212321,"CO",NA,NA,0,16.67,1.21374034,1.1,1.35,NA,NA,NA
12889811,20200401,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO (CURHSER #3)",212321,"CO",NA,NA,0,12.5194,0.39533278,0.197571,0.320412,NA,NA,NA
12889911,20200102,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO (CRUSHER #4)",212321,"CO",NA,NA,0,12.5194,0.41259278,0.197571,0.39123,NA,NA,NA
12890011,20200102,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO INC",212321,"CO",NA,NA,0,16.2509,0.52575248,0.256459,0.415914,NA,NA,NA
12890111,20200401,"Multiple (portable facilities)",8777,"SOUTHWAY CONSTRUCTION CO (CRUSHER #5)",212321,"CO",NA,NA,0,13.66,1.02943842,0.23,0.37,0,"Low","Area"
12890211,20100102,"Multiple (portable facilities)",8777,"WELD COUNTY PUBLIC WORKS",212321,"CO",NA,NA,0,2.4388,0.2160324,0.16224,0.16692,NA,NA,NA
12890311,30600401,"Multiple (portable facilities)",8777,"PHILLIPS PIPE LINE COMPANY",454312,"CO",NA,NA,0,0.065,0.0871277,0.0063,2.22,NA,NA,NA
12890411,30600401,"Multiple (portable facilities)",8777,"PHILLIPS PIPE LINE COMPANY",42471,"CO",NA,NA,0,0.06699,0.0871277,0.003675,2.23,NA,NA,NA
12890511,30502501,"Multiple (portable facilities)",8777,"BLACK CANYON AGGREGATE INC",212321,"CO",NA,NA,0,0,0.25,0,0,NA,NA,NA
12890611,30502501,"Multiple (portable facilities)",8777,"LEADVILLE RESEARCH & DEVELOPMENT CORP",212319,"CO",NA,NA,0,0,0.352941,0,0,NA,NA,NA
12890711,20200102,"Multiple (portable facilities)",8777,"BUCKLEN EQUIPMENT COMPANY INC.",212321,"CO",NA,NA,0,1.7822,0.1427765,0.11856,0.12198,0,"Low","Area"
12890811,30502002,"Multiple (portable facilities)",8777,"TEZAK HEAVY EQUIPMENT CO INC",212321,"CO",NA,NA,0,0,0.0185294,0,0,NA,NA,NA
12890911,30502001,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.01426467,0,0,NA,NA,NA
12891011,30502510,"Multiple (portable facilities)",8777,"OAKLANDS RANCH",212321,"CO",NA,NA,0,0,0.0617647,0,0,NA,NA,NA
12891111,30502002,"Multiple (portable facilities)",8777,"RECYCLED MATERIAL COMPANY INC",562212,"CO",NA,NA,0,0,0.028296159,0,0,NA,NA,NA
12891211,30502001,"Multiple (portable facilities)",8777,"ASPHALT CONSTRUCTORS INC",324121,"CO",NA,NA,0,0,0.000811544,0,0,NA,NA,NA
12891311,20100102,"Multiple (portable facilities)",8777,"WEBER SAND & GRAVEL",212321,"CO",NA,NA,0,0.02646,0.01656588,0.1872,0.1926,NA,NA,NA
12891411,30502001,"Multiple (portable facilities)",8777,"POMA EXCAVATING & TRUCKING INC",212321,"CO",NA,NA,0,0,0.000761029,0,0,NA,NA,NA
12891511,30502007,"Multiple (portable facilities)",8777,"POMA EXCAVATING & TRUCKING INC",212321,"CO",NA,NA,0,0,0.162643,0,0,NA,NA,NA
12891611,30502003,"Multiple (portable facilities)",8777,"ROUTT COUNTY ROAD & BRIDGE DEPARTMENT",212321,"CO",NA,NA,0,0,0.0451227,0,0,NA,NA,NA
12891711,30502002,"Multiple (portable facilities)",8777,"CARDER INC",212321,"CO",NA,NA,0,0,0.0308824,0,0,NA,NA,NA
12891811,30502003,"Multiple (portable facilities)",8777,"ANDESITE ROCK CO",212321,"CO",NA,NA,0,0,0.0382353,0,0,NA,NA,NA
12891911,30502002,"Multiple (portable facilities)",8777,"ANDESITE ROCK CO",212321,"CO",NA,NA,0,0,0.0248162,0,0,NA,NA,NA
12892011,30502003,"Multiple (portable facilities)",8777,"ANDESITE ROCK CO",212321,"CO",NA,NA,0,0,0.03452205,0,0,NA,NA,NA
12892111,30588801,"Multiple (portable facilities)",8777,"PETE LIEN AND SONS INC",327410,"CO",NA,NA,0,0,1.166492,0,0,0,"Low","Area"
12892211,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.00915228,0,0,NA,NA,NA
12892311,30502002,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.0154412,0,0,NA,NA,NA
12892411,20200102,"Multiple (portable facilities)",8777,"NIELSONS INC",212321,"CO",NA,NA,0,1.55,0.1218799,0.1025,0.125706,NA,NA,NA
12892511,30502002,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS INC",212321,"CO",NA,NA,0,0,0.0147059,0,0,NA,NA,NA
12892611,20200104,"Multiple (portable facilities)",8777,"GRAND JUNCTION CONCRETE PIPE CO",212321,"CO",NA,NA,0,24.192,1.1001257,3.8178,0.619164,0,"Low","Area"
12892711,30500205,"Multiple (portable facilities)",8777,"RYCO EQUIPMENT LEASING R L L P",324121,"CO",NA,NA,0,7.5,0.493125,2.444,4.684,0,"Low","Area"
12892811,20100102,"Multiple (portable facilities)",8777,"CASTLE CONCRETE COMPANY",212321,"CO",NA,NA,0,2.93,0.2,0.2,0.2,NA,NA,NA
12892911,30103099,"Multiple (portable facilities)",8777,"CENEX LAND OLAKES AGRONOMY CENTER",325311,"CO",NA,NA,0,0,0.0007059,0,0,NA,NA,NA
12893011,20200202,"Multiple (portable facilities)",8777,"MERIT ENERGY (WAS APACHE) - PORT",21111,"CO",NA,NA,0,16,0.052,0.00312,2.3,NA,NA,NA
12893111,30501101,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",327320,"CO",NA,NA,0,0,1.323529,0,0,NA,NA,NA
12893211,30502510,"Multiple (portable facilities)",8777,"COOLEY GRAVEL - REASSIGN TO 059/0019/018",212321,"CO",NA,NA,0,0,0.0733765,0,0,NA,NA,NA
12893311,30501101,"Multiple (portable facilities)",8777,"MOUNTAIN PARK CONCRETE INC",327320,"CO",NA,NA,0,0,0.1693156,0,0,NA,NA,NA
12893411,30500205,"Multiple (portable facilities)",8777,"FISHER SAND AND GRAVEL",324121,"CO",NA,NA,0,5.5,1.052343,1.1,4.06,NA,NA,NA
12893511,20100102,"Multiple (portable facilities)",8777,"GEARS INC (PORT ARAN PUGMILL)",212321,"CO",NA,NA,0,5.3e-05,0.0449426,0.00221,0.004199,0,"Low","Area"
12893611,30500205,"Multiple (portable facilities)",8777,"DELTA COUNTY",324121,"CO",NA,NA,0,7.5,0.905882,2.8,6.9,0,"Low","Area"
12893711,30500205,"Multiple (portable facilities)",8777,"STROHECKER ASPHALT & PAVING INC",324121,"CO",NA,NA,0,0.70378,0.1844425,0.140756,0.409472,0,"Low","Area"
12893811,20200401,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES-WCRINC-PORT GENSET",212321,"CO",NA,NA,0,21.3,0.635662,1.2,5.6525,0,"Low","Area"
12893911,20200201,"Multiple (portable facilities)",8777,"DELTA COUNTY",324121,"CO",NA,NA,0,1.6,0.05,0.9,0.05,NA,NA,NA
12894011,20200102,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO. (NORDBERG CRUSHER)",324121,"CO",NA,NA,0,2.50432,0.399761,0.043344,0.28294,NA,NA,NA
12894111,30500205,"Multiple (portable facilities)",8777,"COLO DEPT OF TRANSPORTATION #5010",324121,"CO",NA,NA,0,0.405,0.139219,0.04455,0.06885,0,"Low","Area"
12894211,30500206,"Multiple (portable facilities)",8777,"ASPHALT CONSTRUCTORS INC",324121,"CO",NA,NA,0,4.27,0.1244532,0.0183,0.0854,NA,NA,NA
12894311,30502511,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO.",324121,"CO",NA,NA,0,0,0.275735,0,0,NA,NA,NA
12894411,30502011,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO.",324121,"CO",NA,NA,0,0,0.046875,0,0,NA,NA,NA
12894511,30502010,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO.",324121,"CO",NA,NA,0,0,0.0441176,0,0,NA,NA,NA
12894611,30500201,"Multiple (portable facilities)",8777,"PRECISION PAVING - ADCO 54208",324121,"CO",NA,NA,0,1.455,0.177095,0.024008,2.4735,NA,NA,NA
12894711,30502002,"Multiple (portable facilities)",8777,"ASPHALT PAVING - PORT SIMPLICITY SCREEN",212321,"CO",NA,NA,0,0,0.00617647,0,0,NA,NA,NA
12894811,30502002,"Multiple (portable facilities)",8777,"KIEWIT WESTERN - PORT BEARCLAW CRSH/SCR",212321,"CO",NA,NA,0,0,0.02311766,0,0,NA,NA,NA
12894911,30502501,"Multiple (portable facilities)",8777,"PIONEER SAND CO. (PORT. COMMANDER SCREEN",212321,"CO",NA,NA,0,0,0.0185294,0,0,NA,NA,NA
12895011,30502006,"Multiple (portable facilities)",8777,"CITY OF COLORADO SPRINGS (PORT KOLNAM SC",237310,"CO",NA,NA,0,0,0.0161111,0,0,NA,NA,NA
12895111,20100102,"Multiple (portable facilities)",8777,"WEBER SAND & GRAVEL",212321,"CO",NA,NA,0,3.43539,0.31134438,0.2233,0.2695,NA,NA,NA
12895211,20100102,"Multiple (portable facilities)",8777,"COLORADO CRUSHING (PORT CEDARAPIDS CRUSH",212321,"CO",NA,NA,0,1.876,0.1390294,0.1248,0.1284,NA,NA,NA
12895311,30500201,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,16.5,2.019646,17.4,15.06,0,"Low","Area"
12895411,30501101,"Multiple (portable facilities)",8777,"ALPINE ROCK CO. (PORT CBP S/N: 81119)",327320,"CO",NA,NA,0,0,0.1192521,0,0,0,"Low","Area"
12895511,30501101,"Multiple (portable facilities)",8777,"ALPINE ROCK CO (PORT CBP: HAGANATOR 45-7",327320,"CO",NA,NA,0,0,0.0294265,0,0,NA,NA,NA
12895611,30502002,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MAT. (PORT CEC IMPCT CRSH",212321,"CO",NA,NA,0,0,0.07432356,0,0,NA,NA,NA
12895711,30502502,"Multiple (portable facilities)",8777,"ROCKY MOUNTAIN MAT. (PORT CEC 6X16 SCREE",212321,"CO",NA,NA,0,0,0.0528,0,0,NA,NA,NA
12895811,30502511,"Multiple (portable facilities)",8777,"FRANK LEONE SAND & GRAVEL (PORT CRUSHER)",212321,"CO",NA,NA,0,0,0.0086215,0,0,NA,NA,NA
12895911,20100102,"Multiple (portable facilities)",8777,"CONNELL RESOURCES (PORT POWERSCREEN COM)",212321,"CO",NA,NA,0,1.0318,0.0996279,0.06864,0.07062,NA,NA,NA
12896011,30502511,"Multiple (portable facilities)",8777,"CONNELL RESOURCES (PORT JCI 6X20 SCREEN)",212321,"CO",NA,NA,0,0,0.0855671,0,0,NA,NA,NA
12896111,30501101,"Multiple (portable facilities)",8777,"READY MIXED - QUINCY",327320,"CO",NA,NA,0,0,0.3163149,0,0,NA,NA,NA
12896211,20100102,"Multiple (portable facilities)",8777,"OLDCASTLE SW GROUP INC. DBA FOUR CORNERS",212321,"CO",NA,NA,0,27.9941,1.2584947,1.57073,1.02051,0,"Low","Area"
12896311,30502006,"Multiple (portable facilities)",8777,"ASPHALT PAVING (PORT COMMANDER SCREEN)",212321,"CO",NA,NA,0,0,0.0244451,0,0,NA,NA,NA
12896411,30502002,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.0583676,0,0,NA,NA,NA
12896511,30500251,"Multiple (portable facilities)",8777,"ALL RITE PAVING & REDI-MIX (PORT CMI ABP",212321,"CO",NA,NA,0,0.75,0.2046,0.0375,0.75,NA,NA,NA
12896611,20200102,"Multiple (portable facilities)",8777,"ASPHALT PAVING (PORT PORTEC VSI CRSHR)",212321,"CO",NA,NA,0,2.42,0.586946,0.0288,0.2,NA,NA,NA
12896711,30502511,"Multiple (portable facilities)",8777,"WESTERN MOBILE BOULDER (KOLMANN #2108)",444190,"CO",NA,NA,0,0,0.0741176,0,0,NA,NA,NA
12896811,30502510,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.1021323,0,0,NA,NA,NA
12896911,20200102,"Multiple (portable facilities)",8777,"J. E. SUTHERLAND CONSTRUCTION",212321,"CO",NA,NA,0,5.92271,0.49142785,0.389476,0.470057,NA,NA,NA
12897011,30502002,"Multiple (portable facilities)",8777,"BRATTON ENTERPRISES PORT KOLEMAN SCREEN",212399,"CO",NA,NA,0,0,0.0441176,0,0,NA,NA,NA
12897111,30502002,"Multiple (portable facilities)",8777,"BRATTON ENTERPRISES PORT PEERLESS SCREEN",212399,"CO",NA,NA,0,0,0.0441176,0,0,NA,NA,NA
12897211,20200102,"Multiple (portable facilities)",8777,"BRATTON ENTERPRISES PORT LISTER GENSET",212399,"CO",NA,NA,0,0.91287,0.06417,0.06003,0.196665,NA,NA,NA
12897311,30502510,"Multiple (portable facilities)",8777,"BRATTON ENTERPRISES PORT DIAMOND JAW&GEN",212399,"CO",NA,NA,0,0,0.0305882,0,0,NA,NA,NA
12897411,20200253,"Multiple (portable facilities)",8777,"EXTERRAN ENERGY SOLUTIONS",21111,"CO",NA,NA,0,7.8,0.065,0.0039,1.7,NA,NA,NA
12897511,30502511,"Multiple (portable facilities)",8777,"SCHMIDT AGGREGATES CO",212321,"CO",NA,NA,0,0,0.0043235,0,0,NA,NA,NA
12897611,30502511,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.142059,0,0,NA,NA,NA
12897711,20200202,"Multiple (portable facilities)",8777,"PETRO-CANADA (FORD 649;SN:049164G0021",21111,"CO",NA,NA,0,7.3,0.025,0.0015,0.2,NA,NA,NA
12897811,20200202,"Multiple (portable facilities)",8777,"PETRO-CANADA(FORD 649;SN:039164G0012)",21111,"CO",NA,NA,0,7.3,0.025,0.0015,0.2,NA,NA,NA
12897911,20200202,"Multiple (portable facilities)",8777,"PETRO-CANADA (FORD 649;SN:0191564G0005",21111,"CO",NA,NA,0,7.3,0.025,0.0015,0.2,NA,NA,NA
12898011,30502510,"Multiple (portable facilities)",8777,"ALBERT FREI AND SONS (PORT FABTEC SCREEN",212321,"CO",NA,NA,0,0,0.0264706,0,0,NA,NA,NA
12898111,30502501,"Multiple (portable facilities)",8777,"WEBER SAND & GRAVEL (PORT T-BIRD II SCRE",212321,"CO",NA,NA,0,0,0.220588,0,0,NA,NA,NA
12898211,30502001,"Multiple (portable facilities)",8777,"ALBERT FREI & SONS (NORDBERG HP-400)",212321,"CO",NA,NA,0,0,0.0735299,0,0,NA,NA,NA
12898311,30501101,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",327320,"CO",NA,NA,0,0,0.522017,0,0,NA,NA,NA
12898411,39999992,"Multiple (portable facilities)",8777,"PETE LIEN & SONS - GENERATOR CAT 3406B",212312,"CO",NA,NA,0,8.1,0.609494,1,1.2,0,"Low","Area"
12898511,20200252,"Multiple (portable facilities)",8777,"EXTERRAN ENERGY SOLUTIONS",21111,"CO",NA,NA,0,7.8,0.065,0.0039,1.7,NA,NA,NA
12898611,30502511,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC. (X-610 CRUSHER)",212321,"CO",NA,NA,0,0,0.104497,0,0,0,"Low","Area"
12898711,50300506,"Multiple (portable facilities)",8777,"PUBLIC SERVICE CO (PORT SMARTASH 100)",48621,"CO",NA,NA,0,0,2e-04,0.001,0.004,NA,NA,NA
12898811,30502511,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,0.0617647,0,0,NA,NA,NA
12898911,30502511,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",444190,"CO",NA,NA,0,0,1.73713,0,0,NA,NA,NA
12899011,30502002,"Multiple (portable facilities)",8777,"REAMS CONSTRUCTION (PORTABLE SCREEN)",212321,"CO",NA,NA,0,0,0.0231618,0,0,NA,NA,NA
12899111,30502501,"Multiple (portable facilities)",8777,"COULSON EXCAVATING (PORT EL JAY ROLLER)",212321,"CO",NA,NA,0,0,0.3125001,0,0,0,"Low","Area"
12899211,30502002,"Multiple (portable facilities)",8777,"VARRA COMPANIES (PORT EL JAY CRSH/SCRN)",212321,"CO",NA,NA,0,0,0.02279409,0,0,NA,NA,NA
12899311,30501101,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES",327320,"CO",NA,NA,0,0,9.3764688,0,0,NA,NA,NA
12899411,30501101,"Multiple (portable facilities)",8777,"CAMAS COLORADO DBA AGGREGATE INDUSTRIES",327320,"CO",NA,NA,0,0,0.847059,0,0,NA,NA,NA
12899511,20200102,"Multiple (portable facilities)",8777,"COULSON EXCAVATING CO (CAT 3406P GEN)",212321,"CO",NA,NA,0,15.1,1.06,1,0,0,"Low","Area"
12899611,30502001,"Multiple (portable facilities)",8777,"WHITEWATER BUILDING MAT. (NORD HP 400)",212321,"CO",NA,NA,0,0,0.03944116,0,0,NA,NA,NA
12899711,30502510,"Multiple (portable facilities)",8777,"COLORADO CRUSHING (CEDARAPIDS CR & SCRN)",212321,"CO",NA,NA,0,0,0.1999996,0,0,NA,NA,NA
12899811,20200102,"Multiple (portable facilities)",8777,"CENTENNIAL STATE PAVING (ADM SPL110 ABP)",324121,"CO",NA,NA,0,3.492,0.417454,1.86009,1.69356,NA,NA,NA
12899911,30502511,"Multiple (portable facilities)",8777,"WESTERN RESOURCES CO (COAL SCREEN)",212111,"CO",NA,NA,0,0,0.0061765,0,0,NA,NA,NA
12900011,39999994,"Multiple (portable facilities)",8777,"SOUTH METRO DRUG TASK FORCE (PORT INCIN)",922120,"CO",NA,NA,0,3e-04,0.000487,0.000375,0.00225,0,"Low","Area"
12900111,20200102,"Multiple (portable facilities)",8777,"HOCKER CONSTRUCTION (PORT CRSHR SPREAD)",212321,"CO",NA,NA,0,5.25833,0.3941647,0.66672,0.15,NA,NA,NA
12900211,30500260,"Multiple (portable facilities)",8777,"COULSON EXCAVATING CO (PORT CMI PTD ABP)",324121,"CO",NA,NA,0,2.22887,1.2539029,0.285752,2.57177,0,"Low","Area"
12900311,30502502,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.066,0,0,NA,NA,NA
12900411,30502502,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.0228385,0,0,NA,NA,NA
12900511,30502511,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - WCR INC.",212321,"CO",NA,NA,0,0,0.0444156,0,0,NA,NA,NA
12900611,30502510,"Multiple (portable facilities)",8777,"CONNELL RESOURCES (EL JAY CONE 42F0188)",212321,"CO",NA,NA,0,0,0.2152349,0,0,NA,NA,NA
12900711,20200102,"Multiple (portable facilities)",8777,"STONE CRUSHING (JAW CR/OMNI CONE & SCRN)",212321,"CO",NA,NA,0,2.7987,0.20899464,0.184095,0.203428,0,"Low","Area"
12900811,30501101,"Multiple (portable facilities)",8777,"PETE LIEN & SONS DBA TRANS-COLO CONCRETE",327320,"CO",NA,NA,0,0,0.1279412,0,0,0,"Low","Area"
12900911,30501101,"Multiple (portable facilities)",8777,"PETE LIEN & SONS DBA TRANS-COLO CONCRETE",327320,"CO",NA,NA,0,0,0.529412,0,0,NA,NA,NA
12901011,50200103,"Multiple (portable facilities)",8777,"SUMMIT COUNTY SHERIFFS OFFICE (SMRT ASH",922120,"CO",NA,NA,0,0.001,0.0006981,0.00075,0.0075,NA,NA,NA
12901111,20200401,"Multiple (portable facilities)",8777,"AGGREGATE IND-WCRINC(CAT SR4B #38 GEN)",212321,"CO",NA,NA,0,15.1,1.05147,0,1.3,0,"Low","Area"
12901211,30500205,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC. (V-755 ASPHALT)",324121,"CO",NA,NA,0,14.4,0.2740461,10.752,13.248,NA,NA,NA
12901311,20200401,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC. (X-650 CRUSHER)",212321,"CO",NA,NA,0,18.3872,1.7871278,0,1.74,NA,NA,NA
12901411,20200102,"Multiple (portable facilities)",8777,"MONTEZUMA COUNTY (CEDAR RAPIDS/ELGJAW)",212321,"CO",NA,NA,0,0.077175,0.038072,0.005075,0.0063,NA,NA,NA
12901511,30502002,"Multiple (portable facilities)",8777,"ELK CREEK SAND & GRAVEL - PORT SCREEN",212321,"CO",NA,NA,0,0,0.01132353,0,0,NA,NA,NA
12901611,30502002,"Multiple (portable facilities)",8777,"ELK CREEK SAND & GRAVEL - PORT CRUSHER",212321,"CO",NA,NA,0,0,0.01927569,0,0,NA,NA,NA
12901711,30502511,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.185294,0,0,NA,NA,NA
12901811,30502501,"Multiple (portable facilities)",8777,"WEST END GRAVEL COMPANY",212321,"CO",NA,NA,0,0,0.01308088,0,0,NA,NA,NA
12901911,20200104,"Multiple (portable facilities)",8777,"TAMROCK GRAVEL CO (POWERSCREEN MARK II)",212321,"CO",NA,NA,0,9.3,0.1792647,0.08,0.09,NA,NA,NA
12902011,30502002,"Multiple (portable facilities)",8777,"CASTLE CONCRETE CO (CEDAR RAPIDS SCREEN)",212321,"CO",NA,NA,0,0,0.00772059,0,0,NA,NA,NA
12902111,30502501,"Multiple (portable facilities)",8777,"PETE LIEN & SONS DBA TRANS-COLORADO",212321,"CO",NA,NA,0,0,0.187941,0,0,0,"Low","Area"
12902211,20200102,"Multiple (portable facilities)",8777,"PETE LIEN & SONS DBA TRANS-COLO CONCRETE",327320,"CO",NA,NA,0,32.7528,2.5265612,2.1672,2.6424,0,"Low","Area"
12902311,30502001,"Multiple (portable facilities)",8777,"AGGREGATE INDUSTRIES - PORT CONE CRUSHER",212321,"CO",NA,NA,0,0,0.0535059,0,0,0,"Low","Area"
12902411,30501101,"Multiple (portable facilities)",8777,"GRUVER REDI-MIX",327320,"CO",NA,NA,0,0,0.0470588,0,0,NA,NA,NA
12902511,30500201,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",324121,"CO",NA,NA,0,8.34289,0.579657,6.22936,5.45069,0,"Low","Area"
12902611,30502510,"Multiple (portable facilities)",8777,"LAFARGE WEST INC.",212321,"CO",NA,NA,0,0,0.0616323,0,0,NA,NA,NA
12902711,30502511,"Multiple (portable facilities)",8777,"L.G. EVERIST INC. (EL JAY SCREEN)",212321,"CO",NA,NA,0,0,0.0926471,0,0,NA,NA,NA
12902811,30501101,"Multiple (portable facilities)",8777,"EVERIST MATERIALS LLC",327320,"CO",NA,NA,0,0,0.2176475,0,0,NA,NA,NA
12902911,39999992,"Multiple (portable facilities)",8777,"PETE LIEN & SONS - CAT 3406B GEN - SN 2W",212312,"CO",NA,NA,0,8.1,0.609494,1,1.2,0,"Low","Area"
12903011,30502002,"Multiple (portable facilities)",8777,"AGGREGATE IND-WCRINC (CONE CRUSH/SCRN)",212321,"CO",NA,NA,0,0,0.04350001,0,0,NA,NA,NA
12903111,30502511,"Multiple (portable facilities)",8777,"ASPHALT PAVING CO (SIMPLICITY SCREEN)",212321,"CO",NA,NA,0,0,0.0617647,0,0,NA,NA,NA
12903211,20100102,"Multiple (portable facilities)",8777,"WEEMINUCHE CONSTRUCTION AUTHORITY",212311,"CO",NA,NA,0,29.6,2.3690584,0.0411,5.67865,NA,NA,NA
12903311,30501615,"Multiple (portable facilities)",8777,"ELAM CONSTRUCTION INC (V-555 LIME SILO)",212321,"CO",NA,NA,0,0,0.0008347,0,0,NA,NA,NA
12903411,20200102,"Multiple (portable facilities)",8777,"WEST END GRAVEL (ALLIS CHALMER GENSET)",212321,"CO",NA,NA,0,0.003959,0.2223,0.2168,2.2303,NA,NA,NA
